AC_TYPE,AC_DISPATCHED,AC_EFFECTIVE,ROCKETS,BULLETS,UNIT,DATE,TOTAL_MUNITIONS_LBS,AC_LOST,CASUALTIES,AC_DESTROYED,AC_DAMAGED
WB29,1,1,,,N/A,10/28/1950,,0,0,0,
WB29,1,1,,,N/A,10/29/1950,,0,0,0,
WB29,1,1,,,N/A,10/30/1950,,0,0,0,
WB29,1,1,,,N/A,10/31/1950,,0,0,0,
WB29,1,1,,,N/A,11/1/1950,,0,0,0,
WB29,1,1,,,N/A,11/2/1950,,0,0,0,
WB29,1,1,,,N/A,11/3/1950,,0,0,0,
WB29,1,1,,,N/A,11/4/1950,,0,0,0,
WB29,1,1,,,N/A,11/5/1950,,0,0,0,
WB29,1,1,,,N/A,11/6/1950,,0,0,0,
WB29,1,1,,,N/A,11/7/1950,,0,0,0,
WB29,1,1,,1,N/A,11/8/1950,,0,0,0,
WB29,1,1,,,N/A,11/9/1950,,0,0,0,
WB29,1,1,,,N/A,11/10/1950,,0,0,0,
WB29,1,1,,,N/A,11/11/1950,,0,0,0,
WB29,1,1,,,N/A,11/12/1950,,0,0,0,
WB29,1,1,,,N/A,11/13/1950,,0,0,0,
WB29,1,,,,N/A,11/14/1950,,0,0,0,
WB29,1,,,,N/A,11/15/1950,,0,0,0,
WB29,1,1,,,N/A,11/16/1950,,0,0,0,
WB29,1,1,,,N/A,11/17/1950,,0,0,0,
WB29,1,1,,,N/A,11/18/1950,,0,0,0,
WB29,1,1,,,N/A,11/19/1950,,0,0,0,
WB29,1,1,,,N/A,11/20/1950,,0,0,0,
WB29,1,1,,,N/A,11/21/1950,,0,0,0,
WB29,1,1,,,N/A,11/22/1950,,0,0,0,
WB29,1,1,,,N/A,11/23/1950,,0,0,0,
WB29,1,1,,,N/A,11/24/1950,,0,0,0,
WB29,1,1,,,N/A,11/25/1950,,0,0,0,
WB29,1,1,,,N/A,11/26/1950,,0,0,0,
WB29,1,1,,,N/A,11/27/1950,,0,0,0,
WB29,1,,,,N/A,11/28/1950,,0,0,0,
WB29,1,1,,,N/A,11/29/1950,,0,0,0,
WB29,1,1,,,N/A,11/30/1950,,0,0,0,
WB29,1,1,,,N/A,12/1/1950,,0,0,0,
WB29,1,1,,,N/A,12/2/1950,,0,0,0,
WB29,1,1,,,N/A,12/3/1950,,0,0,0,
WB29,1,1,,,N/A,12/5/1950,,0,0,0,
WB29,1,1,,,N/A,12/6/1950,,0,0,0,
WB29,1,1,,,N/A,12/7/1950,,0,0,0,
WB29,1,1,,,N/A,12/8/1950,,0,0,0,
WB29,1,1,,,N/A,12/9/1950,,0,0,0,
WB29,1,1,,,N/A,12/10/1950,,0,0,0,
WB29,1,1,,,N/A,12/11/1950,,0,0,0,
WB29,1,1,,,N/A,12/12/1950,,0,0,0,
WB29,1,1,,,N/A,12/13/1950,,0,0,0,
WB29,1,1,,,N/A,12/14/1950,,0,0,0,
WB29,1,1,,,N/A,12/15/1950,,0,0,0,
WB29,1,1,,,N/A,12/16/1950,,0,0,0,
WB29,1,1,,,N/A,12/17/1950,,0,0,0,
WB29,1,1,,,N/A,12/18/1950,,0,0,0,
WB29,1,,,,N/A,12/19/1950,,0,0,0,
WB29,1,1,,,N/A,12/21/1950,,0,0,0,
WB29,1,1,,,N/A,12/22/1950,,0,0,0,
WB29,1,1,,,N/A,12/23/1950,,0,0,0,
WB29,1,1,,,N/A,12/24/1950,,0,0,0,
WB29,1,1,,,N/A,12/25/1950,,0,0,0,
WB29,1,1,,,N/A,12/26/1950,,0,0,0,
WB29,1,1,,,N/A,12/27/1950,,0,0,0,
WB29,1,1,,,N/A,12/28/1950,,0,0,0,
WB29,1,1,,,N/A,12/29/1950,,0,0,0,
WB29,1,1,,,N/A,12/30/1950,,0,0,0,
WB29,1,1,,,N/A,12/31/1950,,0,0,0,
WB29,1,1,,,N/A,1/1/1951,,0,0,0,
WB29,1,1,,,N/A,1/2/1951,,0,0,0,
WB29,1,1,,,N/A,1/3/1951,,0,0,0,
WB29,1,1,,,N/A,1/4/1951,,0,0,0,
WB29,1,1,,,N/A,1/5/1951,,0,0,0,
WB29,1,1,,,N/A,1/6/1951,,0,0,0,
WB29,1,1,,,N/A,1/7/1951,,0,0,0,
WB29,1,1,,,N/A,1/8/1951,,0,0,0,
WB29,1,1,,,N/A,1/9/1951,,0,0,0,
WB29,1,1,,,N/A,1/10/1951,,0,0,0,
WB29,1,1,,,N/A,1/11/1951,,0,0,0,
WB29,1,1,,,N/A,1/12/1951,,0,0,0,
WB29,1,1,,,N/A,1/13/1951,,0,0,0,
WB29,1,1,,,N/A,1/14/1951,,0,0,0,
WB29,1,1,,,N/A,1/15/1951,,0,0,0,
WB29,1,1,,,N/A,1/16/1951,,0,0,0,
WB29,1,1,,,N/A,1/17/1951,,0,0,0,
WB29,1,1,,,N/A,1/18/1951,,0,0,0,
WB29,1,1,,,N/A,1/19/1951,,0,0,0,
WB29,1,1,,,N/A,1/20/1951,,0,0,0,
WB29,1,1,,,N/A,1/21/1951,,0,0,0,
WB29,1,1,,,N/A,1/22/1951,,0,0,0,
WB29,1,1,,,N/A,1/23/1951,,0,0,0,
WB29,1,1,,,N/A,1/24/1951,,0,0,0,
WB29,1,1,,,N/A,1/25/1951,,0,0,0,
WB29,1,1,,,N/A,1/26/1951,,0,0,0,
WB29,1,1,,,N/A,1/27/1951,,0,0,0,
WB29,1,1,,,N/A,1/28/1951,,0,0,0,
WB29,1,1,,,N/A,1/29/1951,,0,0,0,
WB29,1,1,,,N/A,1/30/1951,,0,0,0,
WB29,1,1,,,N/A,2/1/1951,,0,0,0,
WB29,1,1,,,N/A,2/2/1951,,0,0,0,
WB29,1,1,,,N/A,2/3/1951,,0,0,0,
WB29,1,1,,,N/A,2/4/1951,,0,0,0,
WB29,1,1,,,N/A,2/5/1951,,0,0,0,
WB29,1,1,,,N/A,2/6/1951,,0,0,0,
WB29,1,1,,,N/A,2/7/1951,,0,0,0,
WB29,1,1,,,N/A,2/8/1951,,0,0,0,
WB29,1,1,,,N/A,2/9/1951,,0,0,0,
WB29,1,1,,,N/A,2/10/1951,,0,0,0,
WB29,1,1,,,N/A,2/11/1951,,0,0,0,
WB29,1,1,,,N/A,2/12/1951,,0,0,0,
WB29,2,2,,,N/A,2/13/1951,,0,0,0,
WB29,1,1,,,N/A,2/14/1951,,0,0,0,
WB29,1,1,,,N/A,2/15/1951,,0,0,0,
WB29,1,1,,,N/A,2/16/1951,,0,0,0,
WB29,2,2,,,N/A,2/17/1951,,0,0,0,
WB29,1,1,,,N/A,2/19/1951,,0,0,0,
WB29,1,1,,,N/A,2/20/1951,,0,0,0,
WB29,1,1,,,N/A,2/21/1951,,0,0,0,
WB29,1,1,,,N/A,2/22/1951,,0,0,0,
WB29,1,1,,,N/A,2/23/1951,,0,0,0,
WB29,1,1,,,N/A,2/24/1951,,0,0,0,
WB29,1,1,,,N/A,2/25/1951,,0,0,0,
WB29,1,1,,,N/A,2/26/1951,,0,0,0,
WB29,1,1,,,N/A,2/27/1951,,0,0,0,
WB29,1,1,,,N/A,2/28/1951,,0,0,0,
WB29,1,1,,,N/A,3/1/1951,,0,0,0,
WB29,1,1,,,N/A,3/2/1951,,0,0,0,
WB29,1,1,,,N/A,3/3/1951,,0,0,0,
WB29,1,1,,,N/A,3/5/1951,,0,0,0,
WB29,1,1,,,N/A,3/6/1951,,0,0,0,
WB29,1,1,,,N/A,3/7/1951,,0,0,0,
WB29,1,1,,,N/A,3/8/1951,,0,0,0,
WB29,1,1,,,N/A,3/9/1951,,0,0,0,
WB29,1,1,,,N/A,3/10/1951,,0,0,0,
WB29,1,1,,,N/A,3/11/1951,,0,0,0,
WB29,1,1,,,N/A,3/12/1951,,0,0,0,
WB29,1,1,,,N/A,3/13/1951,,0,0,0,
WB29,1,1,,,N/A,3/13/1951,,0,0,0,
WB29,1,1,,,N/A,3/14/1951,,0,0,0,
WB29,1,1,,,N/A,3/15/1951,,0,0,0,
WB29,1,1,,,N/A,3/16/1951,,0,0,0,
WB29,2,2,,,N/A,3/17/1951,,0,0,0,
WB29,1,1,,,N/A,3/18/1951,,0,0,0,
WB29,1,1,,,N/A,3/19/1951,,0,0,0,
WB29,1,1,,,N/A,3/20/1951,,0,0,0,
WB29,1,1,,,N/A,3/21/1951,,0,0,0,
WB29,1,1,,,N/A,3/22/1951,,0,0,0,
WB29,1,1,,,N/A,3/23/1951,,0,0,0,
WB29,1,1,,,N/A,3/24/1951,,0,0,0,
WB29,1,1,,,N/A,3/25/1951,,0,0,0,
WB29,1,1,,,N/A,3/26/1951,,0,0,0,
WB29,1,1,,,N/A,3/27/1951,,0,0,0,
WB29,1,1,,,N/A,3/28/1951,,0,0,0,
WB29,1,1,,,N/A,3/29/1951,,0,0,0,
WB29,1,1,,,N/A,3/30/1951,,0,0,0,
WB29,1,1,,,N/A,3/31/1951,,0,0,0,
WB29,1,1,,,N/A,4/1/1951,,0,0,0,
WB29,1,1,,,N/A,4/2/1951,,0,0,0,
WB29,1,1,,,N/A,4/4/1951,,0,0,0,
WB29,1,1,,,N/A,4/5/1951,,0,0,0,
WB29,1,1,,,N/A,4/6/1951,,0,0,0,
WB29,1,1,,,N/A,4/7/1951,,0,0,0,
WB29,1,1,,,N/A,4/8/1951,,0,0,0,
WB29,1,1,,,N/A,4/9/1951,,0,0,0,
WB29,1,1,,,N/A,4/10/1951,,0,0,0,
WB29,1,1,,,N/A,4/11/1951,,0,0,0,
WB29,1,1,,,N/A,4/12/1951,,0,0,0,
WB29,1,1,,,N/A,4/13/1951,,0,0,0,
WB29,1,1,,,N/A,4/14/1951,,0,0,0,
WB29,1,1,,,N/A,4/15/1951,,0,0,0,
WB29,1,1,,,N/A,4/16/1951,,0,0,0,
WB29,1,1,,,N/A,4/17/1951,,0,0,0,
WB29,1,1,,,N/A,4/18/1951,,0,0,0,
WB29,1,1,,,N/A,4/19/1951,,0,0,0,
WB29,1,1,,,N/A,4/20/1951,,0,0,0,
WB29,1,1,,,N/A,4/21/1951,,0,0,0,
WB29,1,1,,,N/A,4/22/1951,,0,0,0,
WB29,1,1,,,N/A,4/23/1951,,0,0,0,
WB29,1,1,,,N/A,4/24/1951,,0,0,0,
WB29,1,1,,,N/A,4/25/1951,,0,0,0,
WB29,1,1,,,N/A,4/26/1951,,0,0,0,
WB29,1,1,,,N/A,4/27/1951,,0,0,0,
WB29,1,1,,,N/A,4/28/1951,,0,0,0,
